"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-10-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-10-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-10-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-10-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-10-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-01",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-03",,,,,"0.04",,,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-05",,,,,"1.47",,,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-18",,,,,"0.16",,,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-19",,,,,"0.21",,,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0096","TANGLEWOOD FOREST 2.9 E, TX US","2024-11-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-03",,,,,"1.60",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-05",,,,,"0.16",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-07",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-08",,,,,"0.20",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-09",,,,,"0.12",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-15",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-22",,,,,"2.75",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-23",,,,,"0.49",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-24",,,,,"0.58",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-25",,,,,"0.61",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-26",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-27",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-01-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-02",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-03",,,,,"0.27",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-04",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-08",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-10",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-11",,,,,"0.69",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-02-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-08",,,,,"0.36",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-13",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-15",,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-16",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-17",,,,,"0.81",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-18",,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-21",,,,,"0.11",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-22",,,,,"0.18",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-25",,,,,"0.12",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-26",,,,,"0.12",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-28",,,,,"0.06",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-03-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-02",,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-07",,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-09",,,,,"0.30",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-10",,,,,"2.51",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-16",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-17",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-18",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-21",,,,,"1.10",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-24",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-26",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-27",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-28",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-29",,,,,"0.57",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-04-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-02",,,,,"1.42",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-03",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-04",,,,,"0.06",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-05",,,,,"1.13",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-06",,,,,"0.08",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-12",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-13",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-14",,,,,"0.15",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-17",,,,,"1.84",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-29",,,,,"0.24",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-05-31",,,,,"1.27",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-02",,"    2","0.00",,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-06",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-11",,,,,"0.07",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-12",,,,,"0.17",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-20",,,,,"1.48",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-21",,,,,"0.12",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-22",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-06-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0371","AUSTIN 3.8 N, TX US","2024-07-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
